datetime,forecast,Номер скважины
1992-06-15,14.445888888940928,2
1992-06-16,14.445888888849678,2
1992-06-17,14.44588888891702,2
1992-06-18,14.445888888869574,2
1992-06-19,14.445888888902543,2
1992-06-20,14.445888888878757,2
1992-06-21,14.445888888896379,2
1992-06-22,14.445888888883625,2
1992-06-23,14.44588888889256,2
1992-06-24,14.445888888886254,2
1992-06-25,14.445888888890854,2
1992-06-26,14.44588888888748,2
1992-06-27,14.44588888888989,2
1992-06-28,14.445888888888197,2
1992-06-29,14.445888888889408,2
1992-06-30,14.445888888888524,2
1992-07-01,14.445888888889165,2
1992-07-02,14.44588888888871,2
1992-07-03,14.445888888889032,2
1992-07-04,14.4458888888888,2
1992-07-05,14.445888888888968,2
1992-07-06,14.445888888888847,2
1992-07-07,14.445888888888932,2
1992-07-08,14.445888888888872,2
1992-07-09,14.445888888888916,2
1992-04-11,16.277,3
1992-04-12,16.2345,3
1992-04-13,16.2345,3
1992-04-14,16.220333333333333,3
1992-04-15,16.248666666666665,3
1992-04-16,16.22977777777778,3
1992-04-17,16.2345,3
1992-04-18,16.232925925925926,3
1992-04-19,16.23764814814815,3
1992-04-20,16.232401234567902,3
1992-04-21,16.235024691358024,3
1992-04-22,16.23432510288066,3
1992-04-23,16.235024691358024,3
1992-04-24,16.233917009602195,3
1992-04-25,16.234791495198902,3
1992-04-26,16.234422267946957,3
1992-04-27,16.23457773205304,3
1992-04-28,16.23437692424935,3
1992-04-29,16.2345971650663,3
1992-04-30,16.23445897474978,3
1992-05-01,16.234517273789564,3
1992-05-02,16.234477688021812,3
1992-05-03,16.234524471201883,3
1992-05-04,16.234484645520386,3
1992-05-05,16.234506477671086,3
1992-05-06,16.234495601581358,3
1992-05-07,16.234505198131117,3
1992-05-08,16.234495574924278,3
1992-05-09,16.23450242579452,3
1992-05-10,16.234498791545587,3
1992-05-11,16.234501066283304,3
1992-05-12,16.234498930754796,3
1992-05-13,16.2345007612078,3
1992-05-14,16.234499596194564,3
1992-05-15,16.23450025274863,3
1992-05-16,16.234499762719054,3
1992-05-17,16.234500203383664,3
1992-05-18,16.234499870554085,3
1992-05-19,16.23450007295045,3
1992-05-20,16.23449994555227,3
1992-05-21,16.234500048962733,3
1992-05-22,16.234499963018933,3
1992-05-23,16.234500022488486,3
1992-05-24,16.234499985844646,3
1992-05-25,16.234500011490052,3
1992-05-26,16.23449999045069,3
1992-05-27,16.23450000660773,3
1992-05-28,16.234499995928463,3
1992-05-29,16.23450000284949,3
1992-05-30,16.234499997662294,3
1992-05-31,16.234500001795226,3
1992-06-01,16.234499998813416,3
1992-06-02,16.234500000769003,3
1992-06-03,16.234499999423647,3
1992-06-04,16.234500000459217,3
1992-06-05,16.23449999966869,3
1992-06-06,16.23450000021729,3
1992-06-07,16.234499999850517,3
1992-06-08,16.234500000115066,3
1992-06-09,16.234499999912163,3
1992-06-10,16.234500000060958,3
1992-06-11,16.23449999995925,3
1992-06-12,16.234500000029396,3
1992-06-13,16.23449999997746,3
1992-06-14,16.234500000016535,3
1992-06-15,16.234499999988703,3
1992-06-16,16.2345000000078,3
1992-06-17,16.23449999999423,3
1992-06-18,16.234500000004346,3
1992-06-19,16.23449999999691,3
1992-06-20,16.234500000002125,3
1992-06-21,16.234499999998494,3
1992-06-22,16.23450000000113,3
1992-06-23,16.234499999999176,3
1992-06-24,16.234500000000583,3
1992-06-25,16.2344999999996,3
1992-06-26,16.234500000000295,3
1992-06-27,16.234499999999787,3
1992-06-28,16.234500000000157,3
1992-06-29,16.234499999999894,3
1992-06-30,16.23450000000008,3
1992-07-01,16.234499999999944,3
1992-07-02,16.234500000000043,3
1992-07-03,16.234499999999972,3
1992-07-04,16.234500000000022,3
1992-07-05,16.234499999999986,3
1992-07-06,16.23450000000001,3
1992-07-07,16.234499999999993,3
1992-07-08,16.234500000000008,3
1992-07-09,16.234499999999997,3
1992-04-11,5.958000000000001,4
1992-04-12,5.925333333333334,4
1992-04-13,5.971,4
1992-04-14,5.868777777777779,4
1992-04-15,5.951444444444445,4
1992-04-16,5.921703703703705,4
1992-04-17,5.930407407407408,4
1992-04-18,5.913975308641977,4
1992-04-19,5.934518518518519,4
1992-04-20,5.922028806584364,4
1992-04-21,5.926300411522635,4
1992-04-22,5.9235075445816205,4
1992-04-23,5.927615912208506,4
1992-04-24,5.923945587562873,4
1992-04-25,5.925807956104254,4
1992-04-26,5.925023014784333,4
1992-04-27,5.925789818625211,4
1992-04-28,5.92492551948382,4
1992-04-29,5.925540263171267,4
1992-04-30,5.925246117631122,4
1992-05-01,5.925418533760099,4
1992-05-02,5.925237300095404,4
1992-05-03,5.925401638187496,4
1992-05-04,5.925300650495541,4
1992-05-05,5.925352490680999,4
1992-05-06,5.92531319625948,4
1992-05-07,5.925351593121345,4
1992-05-08,5.925322112478674,4
1992-05-09,5.925339093353941,4
1992-05-10,5.9253289672865,4
1992-05-11,5.9253375996513205,4
1992-05-12,5.925330057706372,4
1992-05-13,5.925335220097254,4
1992-05-14,5.925332208214731,4
1992-05-15,5.925334292484982,4
1992-05-16,5.925332495339451,4
1992-05-17,5.925333906932322,4
1992-05-18,5.925332998679721,4
1992-05-19,5.925333564918919,4
1992-05-20,5.925333133650498,4
1992-05-21,5.925333490176988,4
1992-05-22,5.925333232416379,4
1992-05-23,5.925333396248802,4
1992-05-24,5.925333285414621,4
1992-05-25,5.92533337294739,4
1992-05-26,5.925333304693267,4
1992-05-27,5.9253333515369375,4
1992-05-28,5.925333321018425,4
1992-05-29,5.925333343059198,4
1992-05-30,5.925333325749544,4
1992-05-31,5.925333338538187,4
1992-06-01,5.925333329942389,4
1992-06-02,5.92533333578231,4
1992-06-03,5.92533333141004,4
1992-06-04,5.925333334754296,4
1992-06-05,5.925333332378247,4
1992-06-06,5.925333333982215,4
1992-06-07,5.925333332847528,4
1992-06-08,5.92533333370492,4
1992-06-09,5.92533333306933,4
1992-06-10,5.9253333335115554,4
1992-06-11,5.925333333207259,4
1992-06-12,5.925333333428601,4
1992-06-13,5.9253333332627145,4
1992-06-14,5.925333333382472,4
1992-06-15,5.925333333299524,4
1992-06-16,5.925333333357929,4
1992-06-17,5.925333333314903,4
1992-06-18,5.925333333346642,4
1992-06-19,5.925333333324119,4
1992-06-20,5.925333333339825,4
1992-06-21,5.925333333328555,4
1992-06-22,5.925333333336862,4
1992-06-23,5.925333333330833,4
1992-06-24,5.9253333333350815,4
1992-06-25,5.925333333332084,4
1992-06-26,5.925333333334259,4
1992-06-27,5.9253333333326665,4
1992-06-28,5.925333333333808,4
1992-06-29,5.925333333333003,4
1992-06-30,5.925333333333577,4
1992-07-01,5.9253333333331595,4
1992-07-02,5.925333333333462,4
1992-07-03,5.9253333333332465,4
1992-07-04,5.925333333333399,4
1992-07-05,5.925333333333289,4
1992-07-06,5.925333333333369,4
1992-07-07,5.925333333333312,4
1992-07-08,5.925333333333352,4
1992-07-09,5.925333333333324,4
1992-04-11,6.942,5
1992-04-12,6.853888888888889,5
1992-04-13,6.853888888888889,5
1992-04-14,6.824518518518519,5
1992-04-15,6.883259259259259,5
1992-04-16,6.8440987654321,5
1992-04-17,6.853888888888889,5
1992-04-18,6.850625514403293,5
1992-04-19,6.860415637860083,5
1992-04-20,6.849537722908095,5
1992-04-21,6.854976680384088,5
1992-04-22,6.853526291723824,5
1992-04-23,6.854976680384088,5
1992-04-24,6.852680231672003,5
1992-04-25,6.854493217497333,5
1992-04-26,6.853727734593305,5
1992-04-27,6.854050043184475,5
1992-04-28,6.85363372792088,5
1992-04-29,6.854090331758371,5
1992-04-30,6.853803835232887,5
1992-05-01,6.853924700954575,5
1992-05-02,6.85384263163738,5
1992-05-03,6.853939622648611,5
1992-05-04,6.8538570559416145,5
1992-05-05,6.853902318413522,5
1992-05-06,6.853879770075868,5
1992-05-07,6.8538996656679165,5
1992-05-08,6.853879714810335,5
1992-05-09,6.853893918052435,5
1992-05-10,6.853886383518041,5
1992-05-11,6.8538910995102285,5
1992-05-12,6.853886672126937,5
1992-05-13,6.853890467026901,5
1992-05-14,6.853888051718402,5
1992-05-15,6.853889412888022,5
1992-05-16,6.853888396957413,5
1992-05-17,6.853889310544442,5
1992-05-18,6.853888620521279,5
1992-05-19,6.8538890401299595,5
1992-05-20,6.853888776007711,5
1992-05-21,6.85388899039856,5
1992-05-22,6.85388881221965,5
1992-05-23,6.853888935512077,5
1992-05-24,6.853888859541974,5
1992-05-25,6.853888912710096,5
1992-05-26,6.853888869091233,5
1992-05-27,6.853888902588049,5
1992-05-28,6.8538888804477685,5
1992-05-29,6.85388889479646,5
1992-05-30,6.853888884042351,5
1992-05-31,6.853888892610759,5
1992-06-01,6.85388888642886,5
1992-06-02,6.85388889048319,5
1992-06-03,6.85388888769399,5
1992-06-04,6.853888889840936,5
1992-06-05,6.853888888202014,5
1992-06-06,6.853888889339372,5
1992-06-07,6.85388888857898,5
1992-06-08,6.8538888891274405,5
1992-06-09,6.853888888706789,5
1992-06-10,6.853888889015264,5
1992-06-11,6.853888888804403,5
1992-06-12,6.8538888889498315,5
1992-06-13,6.853888888842152,5
1992-06-14,6.853888888923166,5
1992-06-15,6.8538888888654625,5
1992-06-16,6.8538888889050495,5
1992-06-17,6.853888888876927,5
1992-06-18,6.853888888897893,5
1992-06-19,6.85388888888248,5
1992-06-20,6.85388888889329,5
1992-06-21,6.853888888885766,5
1992-06-22,6.853888888891221,5
1992-06-23,6.853888888887179,5
1992-06-24,6.853888888890093,5
1992-06-25,6.853888888888055,5
1992-06-26,6.8538888888894975,5
1992-06-27,6.853888888888442,5
1992-06-28,6.853888888889215,5
1992-06-29,6.853888888888665,5
1992-06-30,6.853888888889052,5
1992-07-01,6.853888888888775,5
1992-07-02,6.853888888888978,5
1992-07-03,6.853888888888831,5
1992-07-04,6.853888888888934,5
1992-07-05,6.853888888888862,5
1992-07-06,6.853888888888915,5
1992-07-07,6.853888888888876,5
1992-07-08,6.853888888888903,5
1992-07-09,6.853888888888885,5
1992-04-11,6.533333333333334,6
1992-04-12,6.530166666666666,6
1992-04-13,6.530777777777779,6
1992-04-14,6.5285,6
1992-04-15,6.531425925925927,6
1992-04-16,6.529814814814816,6
1992-04-17,6.5302345679012355,6
1992-04-18,6.529913580246915,6
1992-04-19,6.530491769547326,6
1992-04-20,6.52998765432099,6
1992-04-21,6.530213305898492,6
1992-04-22,6.5301310013717435,6
1992-04-23,6.5302309099222695,6
1992-04-24,6.5301106538637415,6
1992-04-25,6.530191739064168,6
1992-04-26,6.530157521719251,6
1992-04-27,6.530177767616727,6
1992-04-28,6.530153304882386,6
1992-04-29,6.530175676133382,6
1992-04-30,6.530162864739455,6
1992-05-01,6.530168916210832,6
1992-05-02,6.530163948585074,6
1992-05-03,6.530169152361224,6
1992-05-04,6.5301652431784545,6
1992-05-05,6.530167339052377,6
1992-05-06,6.530166114708251,6
1992-05-07,6.5301672448640184,6
1992-05-08,6.530166232313028,6
1992-05-09,6.530166899541548,6
1992-05-10,6.530166530628432,6
1992-05-11,6.530166792239531,6
1992-05-12,6.530166554161003,6
1992-05-13,6.53016674080317,6
1992-05-14,6.530166625676323,6
1992-05-15,6.530166695734568,6
1992-05-16,6.530166640213499,6
1992-05-17,6.530166687404687,6
1992-05-18,6.5301666538747964,6
1992-05-19,6.530166674450918,6
1992-05-20,6.5301666604976605,6
1992-05-21,6.530166671910134,6
1992-05-22,6.530166662941125,6
1992-05-23,6.530166668952904,6
1992-05-24,6.5301666651163055,6
1992-05-25,6.530166667934721,6
1992-05-26,6.530166665670111,6
1992-05-27,6.530166667334644,6
1992-05-28,6.53016666624038,6
1992-05-29,6.530166666979826,6
1992-05-30,6.530166666415045,6
1992-05-31,6.530166666851617,6
1992-06-01,6.530166666545084,6
1992-06-02,6.53016666674883,6
1992-06-03,6.5301666666039155,6
1992-06-04,6.530166666715178,6
1992-06-05,6.53016666663261,6
1992-06-06,6.530166666689308,6
1992-06-07,6.530166666650568,6
1992-06-08,6.530166666679032,6
1992-06-09,6.530166666657496,6
1992-06-10,6.53016666667297,6
1992-06-11,6.530166666662365,6
1992-06-12,6.530166666669833,6
1992-06-13,6.530166666664276,6
1992-06-14,6.530166666668389,6
1992-06-15,6.530166666665491,6
1992-06-16,6.5301666666675,6
1992-06-17,6.530166666666052,6
1992-06-18,6.530166666667127,6
1992-06-19,6.530166666666347,6
1992-06-20,6.530166666666894,6
1992-06-21,6.530166666666509,6
1992-06-22,6.53016666666679,6
1992-06-23,6.530166666666584,6
1992-06-24,6.530166666666731,6
1992-06-25,6.530166666666627,6
1992-06-26,6.530166666666702,6
1992-06-27,6.530166666666648,6
1992-06-28,6.530166666666687,6
1992-06-29,6.530166666666659,6
1992-06-30,6.5301666666666796,6
1992-07-01,6.530166666666664,6
1992-07-02,6.530166666666676,6
1992-07-03,6.530166666666667,6
1992-07-04,6.530166666666673,6
1992-07-05,6.530166666666669,6
1992-07-06,6.5301666666666724,6
1992-07-07,6.53016666666667,6
1992-07-08,6.5301666666666724,6
1992-07-09,6.530166666666671,6
1992-04-11,15.514000000000001,7
1992-04-12,15.145666666666665,7
1992-04-13,14.990333333333334,7
1992-04-14,15.043555555555555,7
1992-04-15,15.216666666666667,7
1992-04-16,15.059851851851851,7
1992-04-17,15.083518518518519,7
1992-04-18,15.10669135802469,7
1992-04-19,15.120012345679013,7
1992-04-20,15.08335390946502,7
1992-04-21,15.103407407407408,7
1992-04-22,15.103352537722907,7
1992-04-23,15.102257887517148,7
1992-04-24,15.096704618198444,7
1992-04-25,15.103005944215822,7
1992-04-26,15.100771681146165,7
1992-04-27,15.100656149977139,7
1992-04-28,15.100160747853478,7
1992-04-29,15.101477925113043,7
1992-04-30,15.100529526325595,7
1992-05-01,15.10076494098122,7
1992-05-02,15.10072273309737,7
1992-05-03,15.10092413080662,7
1992-05-04,15.100672400134728,7
1992-05-05,15.100803934961737,7
1992-05-06,15.100773088012906,7
1992-05-07,15.100800155301028,7
1992-05-08,15.100749807703124,7
1992-05-09,15.100792392758557,7
1992-05-10,15.100774350339018,7
1992-05-11,15.100780785254237,7
1992-05-12,15.100772183600233,7
1992-05-13,15.100782509450603,7
1992-05-14,15.100775773064496,7
1992-05-15,15.100778492768358,7
1992-05-16,15.100776822038446,7
1992-05-17,15.100778925094486,7
1992-05-18,15.100777029290434,7
1992-05-19,15.100778079967098,7
1992-05-20,15.100777592141123,7
1992-05-21,15.100778011450673,7
1992-05-22,15.100777567132885,7
1992-05-23,15.10077789451963,7
1992-05-24,15.100777723574893,7
1992-05-25,15.10077782436773,7
1992-05-26,15.100777728409136,7
1992-05-27,15.100777814154085,7
1992-05-28,15.10077775878392,7
1992-05-29,15.100777788976984,7
1992-05-30,15.100777767115714,7
1992-05-31,15.100777787304997,7
1992-06-01,15.10077777162554,7
1992-06-02,15.100777781132566,7
1992-06-03,15.100777775348751,7
1992-06-04,15.100777780021033,7
1992-06-05,15.100777776035619,7
1992-06-06,15.100777778834116,7
1992-06-07,15.100777777135136,7
1992-06-08,15.100777778296923,7
1992-06-09,15.100777777334956,7
1992-06-10,15.100777778088725,7
1992-06-11,15.100777777589004,7
1992-06-12,15.100777777906869,7
1992-06-13,15.100777777670894,7
1992-06-14,15.100777777861532,7
1992-06-15,15.100777777722255,7
1992-06-16,15.100777777813098,7
1992-06-17,15.10077777775156,7
1992-06-18,15.100777777798962,7
1992-06-19,15.100777777762303,7
1992-06-20,15.100777777787874,7
1992-06-21,15.100777777770942,7
1992-06-22,15.100777777783046,7
1992-06-23,15.100777777773708,7
1992-06-24,15.100777777780621,7
1992-06-25,15.100777777775898,7
1992-06-26,15.100777777779124,7
1992-06-27,15.100777777776742,7
1992-06-28,15.100777777778546,7
1992-06-29,15.100777777777253,7
1992-06-30,15.100777777778136,7
1992-07-01,15.100777777777514,7
1992-07-02,15.100777777777978,7
1992-07-03,15.100777777777635,7
1992-07-04,15.100777777777877,7
1992-07-05,15.10077777777771,7
1992-07-06,15.10077777777783,7
1992-07-07,15.100777777777742,7
1992-07-08,15.100777777777806,7
1992-07-09,15.10077777777776,7
1992-04-11,14.161333333333333,8
1992-04-12,13.655222222222221,8
1992-04-13,13.655222222222221,8
1992-04-14,13.629962962962964,8
1992-04-15,13.823925925925925,8
1992-04-16,13.646802469135801,8
1992-04-17,13.703037037037037,8
1992-04-18,13.700230452674896,8
1992-04-19,13.724588477366254,8
1992-04-20,13.683356652949245,8
1992-04-21,13.709285322359397,8
1992-04-22,13.70272519433013,8
1992-04-23,13.705743484224966,8
1992-04-24,13.698455723212923,8
1992-04-25,13.705918000304832,8
1992-04-26,13.702308133922672,8
1992-04-27,13.703372402580909,8
1992-04-28,13.702227285813477,8
1992-04-29,13.703866178936138,8
1992-04-30,13.702635940772353,8
1992-05-01,13.703155289110176,8
1992-05-02,13.702909801840656,8
1992-05-03,13.70321913627289,8
1992-05-04,13.702900343907729,8
1992-05-05,13.703094742407908,8
1992-05-06,13.703009760673758,8
1992-05-07,13.703071407529508,8
1992-05-08,13.703001615663132,8
1992-05-09,13.70305863687039,8
1992-05-10,13.703027594622133,8
1992-05-11,13.703043886687675,8
1992-05-12,13.703029282385218,8
1992-05-13,13.703043372726732,8
1992-05-14,13.703033587898341,8
1992-05-15,13.70303884726654,8
1992-05-16,13.703035414336762,8
1992-05-17,13.703038602630537,8
1992-05-18,13.70303594983388,8
1992-05-19,13.703037621411278,8
1992-05-20,13.703036655600393,8
1992-05-21,13.703037391291899,8
1992-05-22,13.703036742281851,8
1992-05-23,13.703037222767856,8
1992-05-24,13.703036929724716,8
1992-05-25,13.703037118780536,8
1992-05-26,13.703036964924808,8
1992-05-27,13.703037090424369,8
1992-05-28,13.703037004476686,8
1992-05-29,13.703037058043236,8
1992-05-30,13.703037019941954,8
1992-05-31,13.70303705098143,8
1992-06-01,13.70303702748729,8
1992-06-02,13.703037042988873,8
1992-06-03,13.70303703280356,8
1992-06-04,13.703037040485865,8
1992-06-05,13.703037034426574,8
1992-06-06,13.703037038759433,8
1992-06-07,13.703037035905332,8
1992-06-08,13.703037037890624,8
1992-06-09,13.70303703636378,8
1992-06-10,13.703037037518463,8
1992-06-11,13.703037036719913,8
1992-06-12,13.703037037257623,8
1992-06-13,13.703037036867386,8
1992-06-14,13.703037037165332,8
1992-06-15,13.703037036948308,8
1992-06-16,13.70303703709678,8
1992-06-17,13.703037036993676,8
1992-06-18,13.703037037070139,8
1992-06-19,13.70303703701292,8
1992-06-20,13.703037037053532,8
1992-06-21,13.70303703702558,8
1992-06-22,13.703037037045531,8
1992-06-23,13.703037037030677,8
1992-06-24,13.703037037041547,8
1992-06-25,13.70303703703393,8
1992-06-26,13.703037037039252,8
1992-06-27,13.703037037035385,8
1992-06-28,13.703037037038243,8
1992-06-29,13.70303703703619,8
1992-06-30,13.703037037037626,8
1992-07-01,13.703037037036607,8
1992-07-02,13.703037037037353,8
1992-07-03,13.703037037036808,8
1992-07-04,13.703037037037197,8
1992-07-05,13.703037037036921,8
1992-07-06,13.70303703703712,8
1992-07-07,13.703037037036976,8
1992-07-08,13.70303703703708,8
1992-07-09,13.703037037037006,8
1992-04-11,31.657333333333337,9
1992-04-12,31.68433333333333,9
1992-04-13,31.695444444444448,9
1992-04-14,31.025555555555556,9
1992-04-15,31.679037037037038,9
1992-04-16,31.468444444444444,9
1992-04-17,31.46667901234568,9
1992-04-18,31.391012345679012,9
1992-04-19,31.538053497942386,9
1992-04-20,31.442045267489714,9
1992-04-21,31.46524828532236,9
