datetime,forecast,Номер скважины
1992-05-02,10.143522470888005,1
1992-05-03,10.149213517747615,1
1992-05-04,10.31668277308037,1
1992-05-05,10.304689900329464,1
1992-05-06,10.252917094173835,1
1992-05-07,10.285642227258702,1
1992-05-08,10.250349841897618,1
1992-05-09,10.290898258128948,1
1992-05-10,10.376720189759387,1
1992-05-11,10.421660157986283,1
1992-05-12,10.414923276154873,1
1992-05-13,10.417940810268695,1
1992-05-14,10.417889561645953,1
1992-05-15,10.457839901306759,1
1992-05-16,10.471375811271056,1
1992-05-17,10.482680812444302,1
1992-05-18,10.580566794206497,1
1992-05-19,10.548611152224947,1
1992-05-20,10.528838469340517,1
1992-05-21,10.510447215019301,1
1992-05-22,10.59028145325477,1
1992-05-23,10.722944493132216,1
1992-05-24,10.781394867112583,1
1992-05-25,10.792417229744538,1
1992-05-26,10.802058470292296,1
1992-05-27,10.785890995084914,1
1992-05-28,10.875777615219821,1
1992-05-29,10.951545656882852,1
1992-05-30,10.904458663719387,1
1992-05-31,11.01203150481679,1
1992-06-01,11.176064859151165,1
1992-06-02,11.139370142205493,1
1992-06-03,11.070780477313052,1
1992-06-04,11.14970423366582,1
1992-06-05,11.276912015091137,1
1992-06-06,11.404019658705597,1
1992-06-07,11.35084154389564,1
1992-06-08,11.283741911755854,1
1992-06-09,11.338019268365546,1
1992-06-10,11.383052078268495,1
1992-06-11,11.394474459186121,1
1992-06-12,11.50265435946801,1
1992-06-13,11.550921262032775,1
1992-06-14,11.486695651934166,1
1992-06-15,11.535129086130427,1
1992-06-16,11.575697500168467,1
1992-06-17,11.647502842081675,1
1992-06-18,11.745243953232135,1
1992-06-19,11.807610271950235,1
1992-06-20,11.799335754354257,1
1992-06-21,11.738543029760994,1
1992-06-22,11.743300780416066,1
1992-06-23,11.772172212915523,1
1992-06-24,11.775382692983344,1
1992-06-25,11.87827875267521,1
1992-06-26,11.853924467912778,1
1992-06-27,11.798317705382678,1
1992-06-28,11.78005517935628,1
1992-06-29,11.860225691706527,1
1992-06-30,11.90604926983654,1
1992-07-01,11.819852049909446,1
1992-07-02,11.787111291388133,1
1992-07-03,11.767544947477779,1
1992-07-04,11.689933976057011,1
1992-07-05,11.640998624701671,1
1992-07-06,11.667184036337536,1
1992-07-07,11.791834308004265,1
1992-07-08,11.846720026121618,1
1992-07-09,11.8425902007926,1
1992-04-11,14.723575887495304,2
1992-04-12,14.784192012199519,2
1992-04-13,14.780238354735125,2
1992-04-14,14.737886351228486,2
1992-04-15,14.848388286515565,2
1992-04-16,14.694545958898056,2
1992-04-17,14.84364869339393,2
1992-04-18,14.749914987376734,2
1992-04-19,14.785232105916005,2
1992-04-20,14.700546845416277,2
1992-04-21,14.674477459938881,2
1992-04-22,14.78213881806429,2
1992-04-23,14.72075494915669,2
1992-04-24,14.576892722694279,2
1992-04-25,14.547877114236403,2
1992-04-26,14.61491237623774,2
1992-04-27,14.571207407993622,2
1992-04-28,14.553326027198985,2
1992-04-29,14.508329483345415,2
1992-04-30,14.586310820752608,2
1992-05-01,14.423596085544904,2
1992-05-02,14.423321571996603,2
1992-05-03,14.440000306765842,2
1992-05-04,14.296377894422907,2
1992-05-05,14.377364724315873,2
1992-05-06,14.327480865207523,2
1992-05-07,14.305284737649266,2
1992-05-08,14.219526596323654,2
1992-05-09,14.034254529972952,2
1992-05-10,14.080967226379155,2
1992-05-11,13.888278100164985,2
1992-05-12,13.878969586675383,2
1992-05-13,13.764347002070293,2
1992-05-14,13.637964669150382,2
1992-05-15,13.623690190984842,2
1992-05-16,13.47316245140641,2
1992-05-17,13.369865348808602,2
1992-05-18,13.244933857829611,2
1992-05-19,13.058284915391205,2
1992-05-20,13.097137600909814,2
1992-05-21,12.957119854947512,2
1992-05-22,12.932723850884177,2
1992-05-23,12.982512345388248,2
1992-05-24,12.818690786968872,2
1992-05-25,12.846155866314941,2
1992-05-26,12.661192297565258,2
1992-05-27,12.596007297813356,2
1992-05-28,12.561642331598158,2
1992-05-29,12.543817722248729,2
1992-05-30,12.604869159013251,2
1992-05-31,12.4697082496908,2
1992-06-01,12.516264792741978,2
1992-06-02,12.410314967421964,2
1992-06-03,12.340352332241242,2
1992-06-04,12.335389163968376,2
1992-06-05,12.218577303995197,2
1992-06-06,12.209904860485423,2
1992-06-07,12.099282169626687,2
1992-06-08,12.065781551118626,2
1992-06-09,12.119729069579744,2
1992-06-10,12.087655687190157,2
1992-06-11,12.042027160898098,2
1992-06-12,11.983248821014731,2
1992-06-13,12.033488118828316,2
1992-06-14,11.935860850357226,2
1992-06-15,11.975940736420567,2
1992-06-16,11.961024366405224,2
1992-06-17,12.034232802071672,2
1992-06-18,12.068846218356295,2
1992-06-19,11.980431000215354,2
1992-06-20,11.926232748782303,2
1992-06-21,11.984669974653968,2
1992-06-22,11.976072790825619,2
1992-06-23,12.06956803161644,2
1992-06-24,12.06792577420928,2
1992-06-25,12.114969544217395,2
1992-06-26,12.037393201141958,2
1992-06-27,11.99627083869393,2
1992-06-28,12.01820089348837,2
1992-06-29,11.95139129975442,2
1992-06-30,11.968724156292737,2
1992-07-01,11.878381693419783,2
1992-07-02,11.960452439897043,2
1992-07-03,11.87644561742136,2
1992-07-04,11.865756255575485,2
1992-07-05,11.824931925632555,2
1992-07-06,11.772493618247548,2
1992-07-07,11.7565068291102,2
1992-07-08,11.746995915329876,2
1992-07-09,11.594757252172123,2
1992-04-11,15.895829277563454,3
1992-04-12,15.776908764649399,3
1992-04-13,15.655861412576826,3
1992-04-14,15.541387113022484,3
1992-04-15,15.430421685746254,3
1992-04-16,15.337777436630862,3
1992-04-17,15.243549731918424,3
1992-04-18,15.157537069352863,3
1992-04-19,15.028956894398142,3
1992-04-20,14.95084590526837,3
1992-04-21,14.873393396562971,3
1992-04-22,14.802309356571207,3
1992-04-23,14.72619604621974,3
1992-04-24,14.650562384778887,3
1992-04-25,14.57420333649021,3
1992-04-26,14.48898353419576,3
1992-04-27,14.416680623248821,3
1992-04-28,14.347547808896042,3
1992-04-29,14.276663362468788,3
1992-04-30,14.205544651637767,3
1992-05-01,14.13486141341198,3
1992-05-02,14.053810700113559,3
1992-05-03,13.978088694404335,3
1992-05-04,13.91121509228552,3
1992-05-05,13.850985194694537,3
1992-05-06,13.789005423148751,3
1992-05-07,13.723535790093251,3
1992-05-08,13.663878139319552,3
1992-05-09,13.60382000515618,3
1992-05-10,13.53515374724439,3
1992-05-11,13.462431944005935,3
1992-05-12,13.39146468527095,3
1992-05-13,13.341446049337293,3
1992-05-14,13.291330397525407,3
1992-05-15,13.24026461703098,3
1992-05-16,13.19337775007017,3
1992-05-17,13.144392217307011,3
1992-05-18,13.093641366416511,3
1992-05-19,13.037551852956767,3
1992-05-20,12.983138971182829,3
1992-05-21,12.934504629992311,3
1992-05-22,12.892282174984732,3
1992-05-23,12.864962855793001,3
1992-05-24,12.828791519238187,3
1992-05-25,12.795424683412218,3
1992-05-26,12.754403653609746,3
1992-05-27,12.718951988612147,3
1992-05-28,12.697595054322518,3
1992-05-29,12.673062115681624,3
1992-05-30,12.651696947852372,3
1992-05-31,12.629478868304945,3
1992-06-01,12.601016187744403,3
1992-06-02,12.569086981729011,3
1992-06-03,12.53058882642355,3
1992-06-04,12.492124389260379,3
1992-06-05,12.443082082885947,3
1992-06-06,12.398754164058115,3
1992-06-07,12.359930161198221,3
1992-06-08,12.322337408423854,3
1992-06-09,12.29270898770935,3
1992-06-10,12.260620613786251,3
1992-06-11,12.226203562228758,3
1992-06-12,12.20081793081102,3
1992-06-13,12.179890484093523,3
1992-06-14,12.17477939589417,3
1992-06-15,12.178520511870204,3
1992-06-16,12.1844648607568,3
1992-06-17,12.20281761392804,3
1992-06-18,12.221603642107718,3
1992-06-19,12.23982123127608,3
1992-06-20,12.26541308313247,3
1992-06-21,12.286502883241102,3
1992-06-22,12.294924388048665,3
1992-06-23,12.299689044744289,3
1992-06-24,12.297527517102274,3
1992-06-25,12.287014337421812,3
1992-06-26,12.266680641681052,3
1992-06-27,12.243980386596048,3
1992-06-28,12.220284661709002,3
1992-06-29,12.201446784763705,3
1992-06-30,12.178962311275928,3
1992-07-01,12.16405266674141,3
1992-07-02,12.155753854202226,3
1992-07-03,12.153025288511005,3
1992-07-04,12.146044358935434,3
1992-07-05,12.131129985210732,3
1992-07-06,12.110203950289371,3
1992-07-07,12.097189881813296,3
1992-07-08,12.074304606673048,3
1992-07-09,12.045873893398957,3
1992-04-11,5.422690730020119,4
1992-04-12,5.3564251712996676,4
1992-04-13,5.199275393785479,4
1992-04-14,5.096050750215198,4
1992-04-15,5.219299043474333,4
1992-04-16,5.177874985339612,4
1992-04-17,4.975096319184173,4
1992-04-18,4.9820061473345065,4
1992-04-19,5.095135230216999,4
1992-04-20,5.002278587884691,4
1992-04-21,4.7132386450629165,4
1992-04-22,4.9014574713706915,4
1992-04-23,4.933246813185265,4
1992-04-24,4.780886750321183,4
1992-04-25,4.715728499624621,4
1992-04-26,4.786055828326308,4
1992-04-27,4.7853210120195255,4
1992-04-28,4.6260621325304685,4
1992-04-29,4.512093752248887,4
1992-04-30,4.796860758594218,4
1992-05-01,4.559608611342702,4
1992-05-02,4.370564586043249,4
1992-05-03,4.608447470821671,4
1992-05-04,4.527884377590224,4
1992-05-05,4.298679929304738,4
1992-05-06,4.45409612762306,4
1992-05-07,4.546600158694574,4
1992-05-08,4.36268591340614,4
1992-05-09,4.410644813814564,4
1992-05-10,4.404536573598646,4
1992-05-11,4.4095962564809295,4
1992-05-12,4.425947104672282,4
1992-05-13,4.4224176522305685,4
1992-05-14,4.435012711840028,4
1992-05-15,4.505214551913811,4
1992-05-16,4.473708225241913,4
1992-05-17,4.376047844498926,4
1992-05-18,4.640650287277178,4
1992-05-19,4.521222701324796,4
1992-05-20,4.431734002321669,4
1992-05-21,4.680394352611037,4
1992-05-22,4.7175150863632735,4
1992-05-23,4.467525530614754,4
1992-05-24,4.6484063832039775,4
1992-05-25,4.890494308446032,4
1992-05-26,4.594242546108959,4
1992-05-27,4.645339330715101,4
1992-05-28,4.779540491941561,4
1992-05-29,4.744780306993097,4
1992-05-30,4.620959576482103,4
1992-05-31,4.645864987108684,4
1992-06-01,4.871293437572168,4
1992-06-02,4.756353152177162,4
1992-06-03,4.699677047090935,4
1992-06-04,4.768540705451841,4
1992-06-05,4.799645210020093,4
1992-06-06,4.690160641307132,4
1992-06-07,4.637771258852957,4
1992-06-08,4.658805863702938,4
1992-06-09,4.619893572540828,4
1992-06-10,4.597480503494338,4
1992-06-11,4.569097484010222,4
1992-06-12,4.5156346479869,4
1992-06-13,4.62422368373785,4
1992-06-14,4.551818816346355,4
1992-06-15,4.52392202072097,4
1992-06-16,4.752495194924151,4
1992-06-17,4.5691905921336815,4
1992-06-18,4.409131707858776,4
1992-06-19,4.8015905898329185,4
1992-06-20,4.616190058789859,4
1992-06-21,4.377298671045576,4
1992-06-22,4.689203754057913,4
1992-06-23,4.658847602947228,4
1992-06-24,4.4778402883874024,4
1992-06-25,4.540550484354286,4
1992-06-26,4.585323711054281,4
1992-06-27,4.473878085102754,4
1992-06-28,4.47315119676929,4
1992-06-29,4.494832879961797,4
1992-06-30,4.492027465023792,4
1992-07-01,4.426277753657913,4
1992-07-02,4.532376190802305,4
1992-07-03,4.546742752235197,4
1992-07-04,4.519470971841944,4
1992-07-05,4.625449554145399,4
1992-07-06,4.57197038341166,4
1992-07-07,4.578325268722326,4
1992-07-08,4.551795702738189,4
1992-07-09,4.58893051809889,4
1992-04-11,7.162349877588266,5
1992-04-12,7.521938717054265,5
1992-04-13,7.724760144836198,5
1992-04-14,7.791920972639483,5
1992-04-15,7.939063920302729,5
1992-04-16,8.150739972751063,5
1992-04-17,8.34804574148888,5
1992-04-18,8.58534891564272,5
1992-04-19,8.724851944795718,5
1992-04-20,8.810015881016882,5
1992-04-21,8.780268089984823,5
1992-04-22,8.735358231721941,5
1992-04-23,8.625236676751886,5
1992-04-24,8.731354980869751,5
1992-04-25,8.892177036908167,5
1992-04-26,8.9702317695149,5
1992-04-27,8.997461765492115,5
1992-04-28,9.027693963661148,5
1992-04-29,8.932954338532262,5
1992-04-30,8.88217220678199,5
1992-05-01,8.931514610495869,5
1992-05-02,8.968877294133632,5
1992-05-03,9.096571478635513,5
1992-05-04,9.165346764712142,5
1992-05-05,9.135445506695174,5
1992-05-06,9.121926695765797,5
1992-05-07,9.20095291271586,5
1992-05-08,9.25975864621333,5
1992-05-09,9.399912463548317,5
1992-05-10,9.457455908981748,5
1992-05-11,9.48822901522096,5
1992-05-12,9.559771051077735,5
1992-05-13,9.551194884160541,5
1992-05-14,9.575608583970062,5
1992-05-15,9.62616576222301,5
1992-05-16,9.72208643570723,5
1992-05-17,9.847769874917741,5
1992-05-18,9.956486619265021,5
1992-05-19,9.940986838034817,5
1992-05-20,9.90355340736204,5
1992-05-21,9.89645463299945,5
1992-05-22,9.859951376345501,5
1992-05-23,9.806397177386485,5
1992-05-24,9.724171412113066,5
1992-05-25,9.66876857494494,5
1992-05-26,9.601534500387274,5
1992-05-27,9.52454006756531,5
1992-05-28,9.418853579710973,5
1992-05-29,9.3954208004508,5
1992-05-30,9.329929797578664,5
1992-05-31,9.165168042619838,5
1992-06-01,9.012427335838312,5
1992-06-02,8.824518813852814,5
1992-06-03,8.675893747325427,5
1992-06-04,8.563531341351927,5
1992-06-05,8.425247004485595,5
1992-06-06,8.319387501859964,5
1992-06-07,8.252032921097154,5
1992-06-08,8.154265540435972,5
1992-06-09,8.000037475378466,5
1992-06-10,7.900652397644439,5
1992-06-11,7.794719536202582,5
1992-06-12,7.738669891402102,5
1992-06-13,7.654155530433602,5
1992-06-14,7.520155359360226,5
1992-06-15,7.447797832954313,5
1992-06-16,7.34479642219064,5
1992-06-17,7.305689878847309,5
1992-06-18,7.288412802624297,5
1992-06-19,7.194843288606547,5
1992-06-20,7.105129487631151,5
1992-06-21,7.052163738181827,5
1992-06-22,6.950619765518381,5
1992-06-23,6.8397596643850065,5
1992-06-24,6.7251978930215195,5
1992-06-25,6.577996072633351,5
1992-06-26,6.45925694734631,5
1992-06-27,6.374686595469022,5
1992-06-28,6.253318985881098,5
1992-06-29,6.082379067882627,5
1992-06-30,5.970348822941563,5
1992-07-01,5.849812032718603,5
1992-07-02,5.76149101721102,5
1992-07-03,5.594467536950809,5
1992-07-04,5.495271988972098,5
1992-07-05,5.395760122184447,5
1992-07-06,5.232918949811795,5
1992-07-07,5.050076589383698,5
1992-07-08,4.895503235103851,5
1992-07-09,4.771032794427203,5
1992-04-11,6.540660809329925,6
1992-04-12,6.510787545808103,6
1992-04-13,6.481327667818091,6
1992-04-14,6.460187468932595,6
1992-04-15,6.435388002312532,6
1992-04-16,6.411591992459896,6
1992-04-17,6.38834194431081,6
1992-04-18,6.365838619347492,6
1992-04-19,6.353483067351067,6
1992-04-20,6.334856047517057,6
1992-04-21,6.309189002000341,6
1992-04-22,6.285911680948215,6
1992-04-23,6.276005159248362,6
1992-04-24,6.258970783047002,6
1992-04-25,6.245622957111942,6
1992-04-26,6.224088532884628,6
1992-04-27,6.2077238292535055,6
1992-04-28,6.1942740847056665,6
1992-04-29,6.181288142919679,6
1992-04-30,6.165059018911917,6
1992-05-01,6.151222759696507,6
1992-05-02,6.138746489127838,6
1992-05-03,6.126531564617934,6
1992-05-04,6.11296584285046,6
1992-05-05,6.101147181817455,6
1992-05-06,6.0911085129760645,6
1992-05-07,6.078709603101081,6
1992-05-08,6.064271379554248,6
1992-05-09,6.050158186177361,6
1992-05-10,6.028763965450851,6
1992-05-11,6.006075855012304,6
1992-05-12,5.985940259738844,6
1992-05-13,5.968717115679961,6
1992-05-14,5.9502148869426374,6
1992-05-15,5.938155089219021,6
1992-05-16,5.922334732505475,6
1992-05-17,5.916111688520298,6
1992-05-18,5.9123251915510355,6
1992-05-19,5.9004163846973325,6
1992-05-20,5.88161092039827,6
1992-05-21,5.8644967992607615,6
1992-05-22,5.840859214344598,6
1992-05-23,5.794132359984126,6
1992-05-24,5.749457053035124,6
1992-05-25,5.6978009195569435,6
1992-05-26,5.651807753020309,6
1992-05-27,5.609432115199571,6
1992-05-28,5.57452540696784,6
1992-05-29,5.53507883839201,6
1992-05-30,5.490524263718498,6
1992-05-31,5.44825504100409,6
1992-06-01,5.412120134883928,6
1992-06-02,5.370779942788413,6
1992-06-03,5.329894570362388,6
1992-06-04,5.283131748990563,6
1992-06-05,5.265094401843367,6
1992-06-06,5.2543660584510015,6
1992-06-07,5.23771897264805,6
1992-06-08,5.222455730756987,6
1992-06-09,5.20216296394441,6
1992-06-10,5.182920202592481,6
1992-06-11,5.166893977860422,6
1992-06-12,5.113291266469361,6
1992-06-13,5.076390340507796,6
1992-06-14,5.06361122265848,6
1992-06-15,5.045012236196275,6
1992-06-16,5.030711463553793,6
1992-06-17,5.031283660538122,6
1992-06-18,5.0269242674466135,6
1992-06-19,5.016093659528391,6
1992-06-20,5.009450357944917,6
1992-06-21,5.006240961278834,6
1992-06-22,5.004385468787131,6
1992-06-23,5.0038560125234,6
1992-06-24,5.003019715186937,6
1992-06-25,4.99968774420589,6
1992-06-26,4.9969172496344605,6
1992-06-27,4.998873477257643,6
1992-06-28,4.993473469848386,6
1992-06-29,4.984847258498878,6
1992-06-30,4.9815312372220255,6
1992-07-01,4.973133190236332,6
1992-07-02,4.975605776131097,6
1992-07-03,4.972865589485242,6
1992-07-04,4.965244178938612,6
1992-07-05,4.961511757889383,6
1992-07-06,4.9593001838374065,6
1992-07-07,4.954206725445761,6
1992-07-08,4.9524698139084435,6
1992-07-09,4.945256050726744,6
1992-04-11,11.546822164030901,7
1992-04-12,11.575869579683946,7
1992-04-13,10.90444900752107,7
1992-04-14,10.567465094494846,7
1992-04-15,10.426483383634142,7
1992-04-16,9.989906607382247,7
1992-04-17,9.820415346787911,7
1992-04-18,9.502200968566067,7
1992-04-19,9.274347879121933,7
1992-04-20,8.981884146835766,7
1992-04-21,8.594091045182617,7
1992-04-22,8.336101245056934,7
1992-04-23,8.15240585036861,7
1992-04-24,8.012819527282936,7
1992-04-25,7.918915952446017,7
1992-04-26,7.933345293614174,7
1992-04-27,7.685855902978975,7
1992-04-28,7.428823927043123,7
1992-04-29,7.371089895854393,7
1992-04-30,7.3944159970738035,7
1992-05-01,7.477482528766373,7
1992-05-02,7.41328493230483,7
1992-05-03,7.107340114320465,7
1992-05-04,7.075154867267031,7
1992-05-05,7.092200545725298,7
1992-05-06,7.0762649306098275,7
1992-05-07,7.15777310589548,7
1992-05-08,7.038312191270784,7
1992-05-09,7.152415697431849,7
1992-05-10,7.209659344678492,7
1992-05-11,7.290587616978058,7
1992-05-12,7.591066703754716,7
1992-05-13,7.580215263307359,7
1992-05-14,7.486865011270169,7
1992-05-15,7.5817333308265695,7
1992-05-16,7.720294366737505,7
1992-05-17,7.663897628717834,7
1992-05-18,7.198473820460709,7
1992-05-19,6.948319007815954,7
1992-05-20,6.7398166711731164,7
1992-05-21,6.708391109751641,7
1992-05-22,6.47054024934387,7
1992-05-23,6.209760220664755,7
1992-05-24,5.796826067021854,7
1992-05-25,5.740509546552818,7
1992-05-26,5.49120639604768,7
1992-05-27,5.445039257737328,7
1992-05-28,5.101093878289028,7
1992-05-29,5.021711426527638,7
1992-05-30,4.793299425809366,7
1992-05-31,4.629721527809586,7
1992-06-01,4.330864013023515,7
1992-06-02,4.156821188837455,7
1992-06-03,3.948091199298119,7
1992-06-04,4.0663685112752646,7
1992-06-05,3.878334100352639,7
1992-06-06,3.935875854404692,7
1992-06-07,4.145774520947327,7
1992-06-08,4.183520656665664,7
1992-06-09,4.382649202864023,7
1992-06-10,4.372223310034144,7
1992-06-11,4.4175444195124385,7
1992-06-12,4.462338906304119,7
1992-06-13,4.479602843052703,7
1992-06-14,4.726698294074929,7
1992-06-15,4.794678122704308,7
1992-06-16,4.7973101189188085,7
1992-06-17,4.673486203089347,7
1992-06-18,4.645405641145757,7
1992-06-19,4.750754279517764,7
1992-06-20,4.95683900245734,7
1992-06-21,4.98917728538148,7
1992-06-22,4.961998965411656,7
1992-06-23,5.032568907368656,7
1992-06-24,5.0983928043538995,7
1992-06-25,5.293645019619987,7
1992-06-26,5.398424186319261,7
1992-06-27,5.400854354188496,7
1992-06-28,5.657591880878083,7
1992-06-29,5.638239439443829,7
1992-06-30,5.805421996859458,7
1992-07-01,5.699220793160443,7
1992-07-02,5.582955958535933,7
1992-07-03,5.764284332300598,7
1992-07-04,5.9681732258581075,7
1992-07-05,5.9777229855235205,7
1992-07-06,6.008360150772756,7
1992-07-07,5.69377173111522,7
1992-07-08,5.658895039840123,7
1992-07-09,5.699789852247722,7
1992-04-11,11.748202538497223,8
1992-04-12,11.125778267051807,8
1992-04-13,11.098948418755116,8
1992-04-14,11.335338880690362,8
1992-04-15,10.929258805382899,8
1992-04-16,10.665925580170125,8
1992-04-17,10.29476798767621,8
1992-04-18,9.977345666755234,8
1992-04-19,9.943686617321474,8
1992-04-20,9.882111822560745,8
1992-04-21,9.454222882769248,8
1992-04-22,9.159402301166608,8
1992-04-23,9.153149785109658,8
1992-04-24,9.313431961150066,8
1992-04-25,9.305566460665172,8
1992-04-26,9.280862406997734,8
1992-04-27,9.322295841126792,8
1992-04-28,9.360472683033823,8
1992-04-29,9.447968324003922,8
1992-04-30,9.362479581717471,8
1992-05-01,9.09138171390595,8
1992-05-02,8.75466037263211,8
1992-05-03,8.652615845811066,8
1992-05-04,8.580930053352546,8
1992-05-05,8.392653364346858,8
1992-05-06,8.718011244082968,8
1992-05-07,8.725493799276803,8
1992-05-08,8.730853005991172,8
1992-05-09,8.545096417299852,8
1992-05-10,8.449637406041784,8
1992-05-11,8.276891021945211,8
1992-05-12,8.220295213585992,8
1992-05-13,8.197405735909406,8
1992-05-14,8.035890337154076,8
1992-05-15,8.225659332339767,8
1992-05-16,8.60508282898975,8
1992-05-17,8.639017023520497,8
1992-05-18,8.4834495268123,8
1992-05-19,8.39222732301696,8
1992-05-20,8.681354405542669,8
1992-05-21,8.794575184453546,8
1992-05-22,9.035727338638015,8
1992-05-23,8.9959820536313,8
1992-05-24,8.984804587706801,8
1992-05-25,9.146918309937721,8
1992-05-26,9.242191180924326,8
1992-05-27,9.120752910740878,8
1992-05-28,8.965741654465054,8
1992-05-29,8.778378796447598,8
1992-05-30,8.726907059133644,8
1992-05-31,9.012459445355251,8
1992-06-01,9.226099328533458,8
1992-06-02,9.54986453374137,8
1992-06-03,9.27437922103897,8
1992-06-04,9.444302277315886,8
1992-06-05,9.32768420582697,8
1992-06-06,9.36004578927622,8
1992-06-07,9.258392452526705,8
1992-06-08,9.190497965211943,8
1992-06-09,9.389272961834427,8
1992-06-10,9.588516645644463,8
1992-06-11,9.651687104224992,8
1992-06-12,9.374152184794921,8
1992-06-13,9.162178853414144,8
1992-06-14,9.092195990450415,8
1992-06-15,8.757282752210438,8
1992-06-16,8.713089383831282,8
1992-06-17,8.52687346944175,8
1992-06-18,8.166813385727263,8
1992-06-19,8.283184024643328,8
1992-06-20,8.703087347760222,8
1992-06-21,8.809246064327768,8
1992-06-22,8.477601686179025,8
1992-06-23,8.360835204655206,8
1992-06-24,8.20151747646036,8
1992-06-25,8.308748908059867,8
1992-06-26,8.35750802045145,8
1992-06-27,8.33983037870482,8
1992-06-28,8.065077512729916,8
1992-06-29,8.18559360355494,8
1992-06-30,8.141289286660644,8
1992-07-01,8.071133075981981,8
1992-07-02,8.21713181636617,8
1992-07-03,8.351373664055533,8
1992-07-04,8.379245859144714,8
1992-07-05,8.322489164771207,8
1992-07-06,8.369394171501567,8
1992-07-07,8.330977615202244,8
1992-07-08,8.260704694838951,8
1992-07-09,8.590032672212693,8
1992-04-11,33.58745586789684,9
1992-04-12,34.581787426083146,9
1992-04-13,35.21550368193328,9
1992-04-14,35.211604843355616,9
1992-04-15,36.5379389206091,9
1992-04-16,36.890948978629666,9
1992-04-17,37.392695094981406,9
